"theta","items","measurement"
2.01,"madde_3",0.953023854321716
2.02,"madde_3",0.953469525485269
2.03,"madde_3",0.95391117296272
2.04,"madde_3",0.954348829215556
2.05,"madde_3",0.954782526516712
2.06,"madde_3",0.955212296950213
2.07,"madde_3",0.955638172410844
2.08,"madde_3",0.956060184603859
2.09,"madde_3",0.956478365044728
2.1,"madde_3",0.956892745058914
2.11,"madde_3",0.957303355781686
2.12,"madde_3",0.957710228157966
2.13,"madde_3",0.958113392942207
2.14,"madde_3",0.958512880698304
2.15,"madde_3",0.958908721799535
2.16,"madde_3",0.959300946428534
2.17,"madde_3",0.959689584577291
2.18,"madde_3",0.960074666047186
2.19,"madde_3",0.960456220449047
2.2,"madde_3",0.960834277203236
2.21,"madde_3",0.961208865539764
2.22,"madde_3",0.961580014498435
2.23,"madde_3",0.961947752929008
2.24,"madde_3",0.962312109491394
2.25,"madde_3",0.962673112655871
2.26,"madde_3",0.963030790703323
2.27,"madde_3",0.96338517172551
2.28,"madde_3",0.963736283625352
2.29,"madde_3",0.964084154117238
2.3,"madde_3",0.964428810727364
2.31,"madde_3",0.964770280794079
2.32,"madde_3",0.965108591468263
2.33,"madde_3",0.965443769713724
2.34,"madde_3",0.965775842307604
2.35,"madde_3",0.966104835840822
2.36,"madde_3",0.966430776718518
2.37,"madde_3",0.966753691160526
2.38,"madde_3",0.967073605201864
2.39,"madde_3",0.967390544693234
2.4,"madde_3",0.96770453530155
2.41,"madde_3",0.968015602510467
2.42,"madde_3",0.968323771620944
2.43,"madde_3",0.968629067751806
2.44,"madde_3",0.968931515840333
2.45,"madde_3",0.969231140642852
2.46,"madde_3",0.969527966735356
2.47,"madde_3",0.969822018514124
2.48,"madde_3",0.970113320196364
2.49,"madde_3",0.970401895820861
2.5,"madde_3",0.970687769248644
2.51,"madde_3",0.970970964163659
2.52,"madde_3",0.97125150407346
2.53,"madde_3",0.971529412309903
2.54,"madde_3",0.971804712029857
2.55,"madde_3",0.972077426215927
2.56,"madde_3",0.972347577677177
2.57,"madde_3",0.972615189049874
2.58,"madde_3",0.972880282798237
2.59,"madde_3",0.97314288121519
2.6,"madde_3",0.973403006423134
2.61,"madde_3",0.973660680374717
2.62,"madde_3",0.973915924853617
2.63,"madde_3",0.974168761475336
2.64,"madde_3",0.974419211687992
2.65,"madde_3",0.974667296773128
2.66,"madde_3",0.97491303784652
2.67,"madde_3",0.975156455858996
2.68,"madde_3",0.97539757159726
2.69,"madde_3",0.975636405684722
2.7,"madde_3",0.975872978582331
2.71,"madde_3",0.976107310589417
2.72,"madde_3",0.976339421844539
2.73,"madde_3",0.97656933232633
2.74,"madde_3",0.976797061854356
2.75,"madde_3",0.977022630089974
2.76,"madde_3",0.977246056537196
2.77,"madde_3",0.977467360543553
2.78,"madde_3",0.977686561300968
2.79,"madde_3",0.97790367784663
2.8,"madde_3",0.978118729063869
2.81,"madde_3",0.978331733683039
2.82,"madde_3",0.978542710282396
2.83,"madde_3",0.978751677288986
2.84,"madde_3",0.978958652979532
2.85,"madde_3",0.97916365548132
2.86,"madde_3",0.979366702773094
2.87,"madde_3",0.979567812685947
2.88,"madde_3",0.979767002904215
2.89,"madde_3",0.97996429096637
2.9,"madde_3",0.980159694265923
2.91,"madde_3",0.980353230052311
2.92,"madde_3",0.980544915431807
2.93,"madde_3",0.980734767368408
2.94,"madde_3",0.980922802684742
2.95,"madde_3",0.981109038062961
2.96,"madde_3",0.981293490045645
2.97,"madde_3",0.981476175036701
2.98,"madde_3",0.981657109302257
2.99,"madde_3",0.981836308971567
3,"madde_3",0.982013790037908
3.01,"madde_3",0.982189568359475
3.02,"madde_3",0.982363659660277
3.03,"madde_3",0.98253607953104
3.04,"madde_3",0.982706843430095
3.05,"madde_3",0.982875966684272
3.06,"madde_3",0.983043464489799
3.07,"madde_3",0.983209351913186
3.08,"madde_3",0.983373643892118
3.09,"madde_3",0.983536355236344
3.1,"madde_3",0.983697500628559
3.11,"madde_3",0.983857094625295
3.12,"madde_3",0.984015151657797
3.13,"madde_3",0.98417168603291
3.14,"madde_3",0.984326711933951
3.15,"madde_3",0.984480243421591
3.16,"madde_3",0.984632294434724
3.17,"madde_3",0.984782878791344
3.18,"madde_3",0.984932010189407
3.19,"madde_3",0.985079702207706
3.2,"madde_3",0.985225968306727
3.21,"madde_3",0.985370821829516
3.22,"madde_3",0.985514276002533
3.23,"madde_3",0.985656343936512
3.24,"madde_3",0.985797038627309
3.25,"madde_3",0.985936372956754
3.26,"madde_3",0.9860743596935
3.27,"madde_3",0.986211011493859
3.28,"madde_3",0.986346340902649
3.29,"madde_3",0.98648036035403
3.3,"madde_3",0.986613082172335
3.31,"madde_3",0.986744518572901
3.32,"madde_3",0.986874681662897
3.33,"madde_3",0.987003583442147
3.34,"madde_3",0.987131235803948
3.35,"madde_3",0.987257650535888
3.36,"madde_3",0.987382839320661
3.37,"madde_3",0.98750681373687
3.38,"madde_3",0.987629585259838
3.39,"madde_3",0.987751165262404
3.4,"madde_3",0.987871565015726
3.41,"madde_3",0.987990795690073
3.42,"madde_3",0.988108868355613
3.43,"madde_3",0.988225793983203
3.44,"madde_3",0.988341583445167
3.45,"madde_3",0.988456247516078
3.46,"madde_3",0.988569796873529
3.47,"madde_3",0.988682242098908
3.48,"madde_3",0.988793593678157
3.49,"madde_3",0.988903862002543
3.5,"madde_3",0.989013057369407
3.51,"madde_3",0.989121189982926
3.52,"madde_3",0.989228269954858
3.53,"madde_3",0.98933430730529
3.54,"madde_3",0.989439311963377
3.55,"madde_3",0.989543293768082
3.56,"madde_3",0.989646262468908
3.57,"madde_3",0.989748227726628
3.58,"madde_3",0.989849199114007
3.59,"madde_3",0.989949186116526
3.6,"madde_3",0.990048198133096
3.61,"madde_3",0.990146244476769
3.62,"madde_3",0.990243334375449
3.63,"madde_3",0.990339476972592
3.64,"madde_3",0.990434681327908
3.65,"madde_3",0.990528956418054
3.66,"madde_3",0.990622311137323
3.67,"madde_3",0.990714754298335
3.68,"madde_3",0.990806294632712
3.69,"madde_3",0.990896940791763
3.7,"madde_3",0.990986701347152
3.71,"madde_3",0.991075584791569
3.72,"madde_3",0.991163599539392
3.73,"madde_3",0.991250753927353
3.74,"madde_3",0.991337056215187
3.75,"madde_3",0.991422514586288
3.76,"madde_3",0.991507137148356
3.77,"madde_3",0.991590931934037
3.78,"madde_3",0.991673906901566
3.79,"madde_3",0.991756069935398
3.8,"madde_3",0.99183742884684
3.81,"madde_3",0.991917991374675
3.82,"madde_3",0.991997765185784
3.83,"madde_3",0.992076757875765
3.84,"madde_3",0.992154976969544
3.85,"madde_3",0.992232429921985
3.86,"madde_3",0.992309124118492
3.87,"madde_3",0.992385066875611
3.88,"madde_3",0.992460265441627
3.89,"madde_3",0.992534726997152
3.9,"madde_3",0.992608458655718
3.91,"madde_3",0.992681467464354
3.92,"madde_3",0.992753760404169
3.93,"madde_3",0.992825344390925
3.94,"madde_3",0.992896226275611
3.95,"madde_3",0.992966412845005
3.96,"madde_3",0.993035910822238
3.97,"madde_3",0.993104726867354
3.98,"madde_3",0.993172867577862
3.99,"madde_3",0.993240339489287
4,"madde_3",0.993307149075715
-4,"madde_4",0.0179862099620916
-3.99,"madde_4",0.0181636910284325
-3.98,"madde_4",0.0183428906977433
-3.97,"madde_4",0.0185238249632994
-3.96,"madde_4",0.0187065099543546
-3.95,"madde_4",0.018890961937039
-3.94,"madde_4",0.0190771973152582
-3.93,"madde_4",0.0192652326315917
-3.92,"madde_4",0.019455084568193
-3.91,"madde_4",0.0196467699476887
-3.9,"madde_4",0.0198403057340775
-3.89,"madde_4",0.0200357090336297
-3.88,"madde_4",0.0202329970957854
-3.87,"madde_4",0.020432187314053
-3.86,"madde_4",0.0206332972269062
-3.85,"madde_4",0.0208363445186804
-3.84,"madde_4",0.0210413470204683
-3.83,"madde_4",0.0212483227110135
-3.82,"madde_4",0.0214572897176035
-3.81,"madde_4",0.0216682663169605
-3.8,"madde_4",0.0218812709361305
-3.79,"madde_4",0.0220963221533702
-3.78,"madde_4",0.0223134386990322
-3.77,"madde_4",0.0225326394564473
-3.76,"madde_4",0.022753943462804
-3.75,"madde_4",0.0229773699100256
-3.74,"madde_4",0.0232029381456441
-3.73,"madde_4",0.0234306676736703
-3.72,"madde_4",0.0236605781554612
-3.71,"madde_4",0.0238926894105828
-3.7,"madde_4",0.0241270214176692
-3.69,"madde_4",0.0243635943152779
-3.68,"madde_4",0.0246024284027394
-3.67,"madde_4",0.0248435441410037
-3.66,"madde_4",0.0250869621534798
-3.65,"madde_4",0.0253327032268717
-3.64,"madde_4",0.0255807883120077
-3.63,"madde_4",0.0258312385246641
-3.62,"madde_4",0.0260840751463829
-3.61,"madde_4",0.0263393196252834
-3.6,"madde_4",0.0265969935768659
-3.59,"madde_4",0.0268571187848097
-3.58,"madde_4",0.027119717201763
-3.57,"madde_4",0.0273848109501257
-3.56,"madde_4",0.0276524223228231
-3.55,"madde_4",0.027922573784073
-3.54,"madde_4",0.0281952879701426
-3.53,"madde_4",0.0284705876900973
-3.52,"madde_4",0.02874849592654
-3.51,"madde_4",0.0290290358363408
-3.5,"madde_4",0.0293122307513563
-3.49,"madde_4",0.0295981041791392
-3.48,"madde_4",0.0298866798036362
-3.47,"madde_4",0.0301779814858759
-3.46,"madde_4",0.0304720332646442
-3.45,"madde_4",0.030768859357148
-3.44,"madde_4",0.0310684841596674
-3.43,"madde_4",0.0313709322481939
-3.42,"madde_4",0.0316762283790564
-3.41,"madde_4",0.0319843974895333
-3.4,"madde_4",0.0322954646984505
-3.39,"madde_4",0.0326094553067656
-3.38,"madde_4",0.0329263947981363
-3.37,"madde_4",0.0332463088394741
-3.36,"madde_4",0.0335692232814825
-3.35,"madde_4",0.0338951641591781
-3.34,"madde_4",0.0342241576923959
-3.33,"madde_4",0.0345562302862765
-3.32,"madde_4",0.0348914085317368
-3.31,"madde_4",0.0352297192059215
-3.3,"madde_4",0.0355711892726362
-3.29,"madde_4",0.0359158458827617
-3.28,"madde_4",0.0362637163746483
-3.27,"madde_4",0.0366148282744899
-3.26,"madde_4",0.036969209296677
-3.25,"madde_4",0.0373268873441295
-3.24,"madde_4",0.0376878905086059
-3.23,"madde_4",0.0380522470709921
-3.22,"madde_4",0.0384199855015654
-3.21,"madde_4",0.038791134460236
-3.2,"madde_4",0.0391657227967644
-3.19,"madde_4",0.039543779550953
-3.18,"madde_4",0.0399253339528138
-3.17,"madde_4",0.0403104154227092
-3.16,"madde_4",0.0406990535714665
-3.15,"madde_4",0.041091278200465
-3.14,"madde_4",0.0414871193016958
-3.13,"madde_4",0.0418866070577927
-3.12,"madde_4",0.0422897718420338
-3.11,"madde_4",0.0426966442183139
-3.1,"madde_4",0.0431072549410861
-3.09,"madde_4",0.0435216349552722
-3.08,"madde_4",0.0439398153961413
-3.07,"madde_4",0.0443618275891564
-3.06,"madde_4",0.0447877030497867
-3.05,"madde_4",0.0452174734832875
-3.04,"madde_4",0.0456511707844437
-3.03,"madde_4",0.0460888270372796
-3.02,"madde_4",0.0465304745147315
-3.01,"madde_4",0.0469761456782835
-3,"madde_4",0.0474258731775668
-2.99,"madde_4",0.0478796898499189
-2.98,"madde_4",0.0483376287199052
-2.97,"madde_4",0.0487997229988
-2.96,"madde_4",0.0492660060840267
-2.95,"madde_4",0.0497365115585567
-2.94,"madde_4",0.0502112731902665
-2.93,"madde_4",0.0506903249312507
-2.92,"madde_4",0.0511737009170917
-2.91,"madde_4",0.0516614354660848
-2.9,"madde_4",0.0521535630784177
-2.89,"madde_4",0.0526501184353029
-2.88,"madde_4",0.0531511363980637
-2.87,"madde_4",0.0536566520071719
-2.86,"madde_4",0.0541667004812361
-2.85,"madde_4",0.0546813172159408
-2.84,"madde_4",0.0552005377829343
-2.83,"madde_4",0.0557243979286654
-2.82,"madde_4",0.0562529335731674
-2.81,"madde_4",0.0567861808087885
-2.8,"madde_4",0.0573241758988688
-2.79,"madde_4",0.057866955276361
-2.78,"madde_4",0.0584145555423962
-2.77,"madde_4",0.0589670134647918
-2.76,"madde_4",0.0595243659765015
-2.75,"madde_4",0.0600866501740076
-2.74,"madde_4",0.0606539033156521
-2.73,"madde_4",0.061226162819908
-2.72,"madde_4",0.0618034662635886
-2.71,"madde_4",0.0623858513799944
-2.7,"madde_4",0.0629733560569965
-2.69,"madde_4",0.0635660183350553
-2.68,"madde_4",0.064163876405174
-2.67,"madde_4",0.0647669686067855
-2.66,"madde_4",0.0653753334255726
-2.65,"madde_4",0.0659890094912188
-2.64,"madde_4",0.0666080355750907
-2.63,"madde_4",0.06723245058785
-2.62,"madde_4",0.0678622935769945
-2.61,"madde_4",0.0684976037243261
-2.6,"madde_4",0.0691384203433468
-2.59,"madde_4",0.0697847828765801
-2.58,"madde_4",0.0704367308928171
-2.57,"madde_4",0.0710943040842871
-2.56,"madde_4",0.0717575422637513
-2.55,"madde_4",0.0724264853615177
-2.54,"madde_4",0.0731011734223782
-2.53,"madde_4",0.0737816466024653
-2.52,"madde_4",0.0744679451660281
-2.51,"madde_4",0.0751601094821266
-2.5,"madde_4",0.0758581800212435
-2.49,"madde_4",0.0765621973518121
-2.48,"madde_4",0.0772722021366599
-2.47,"madde_4",0.0779882351293664
-2.46,"madde_4",0.0787103371705352
-2.45,"madde_4",0.0794385491839784
-2.44,"madde_4",0.0801729121728123
-2.43,"madde_4",0.0809134672154654
-2.42,"madde_4",0.0816602554615947
-2.41,"madde_4",0.0824133181279128
-2.4,"madde_4",0.0831726964939224
-2.39,"madde_4",0.0839384318975581
-2.38,"madde_4",0.0847105657307358
-2.37,"madde_4",0.0854891394348065
-2.36,"madde_4",0.0862741944959167
-2.35,"madde_4",0.0870657724402713
-2.34,"madde_4",0.0878639148293013
-2.33,"madde_4",0.0886686632547333
-2.32,"madde_4",0.0894800593335614
-2.31,"madde_4",0.0902981447029198
-2.3,"madde_4",0.0911229610148562
-2.29,"madde_4",0.0919545499310043
-2.28,"madde_4",0.092792953117157
-2.27,"madde_4",0.0936382122377357
-2.26,"madde_4",0.0944903689501593
-2.25,"madde_4",0.0953494648991095
-2.24,"madde_4",0.0962155417106928
-2.23,"madde_4",0.0970886409864989
-2.22,"madde_4",0.097968804297554
-2.21,"madde_4",0.0988560731781694
-2.2,"madde_4",0.0997504891196851
-2.19,"madde_4",0.100652093564107
-2.18,"madde_4",0.101560927897637
-2.17,"madde_4",0.102477033444097
-2.16,"madde_4",0.10340045145825
-2.15,"madde_4",0.104331223119001
-2.14,"madde_4",0.10526938952251
-2.13,"madde_4",0.106214991675176
-2.12,"madde_4",0.107168070486528
-2.11,"madde_4",0.108128666762004
-2.1,"madde_4",0.109096821195613
-2.09,"madde_4",0.110072574362503
-2.08,"madde_4",0.111055966711408
-2.07,"madde_4",0.11204703855699
-2.06,"madde_4",0.113045830072079
-2.05,"madde_4",0.114052381279791
-2.04,"madde_4",0.11506673204555
-2.03,"madde_4",0.116088922068995
-2.02,"madde_4",0.117118990875781
-2.01,"madde_4",0.11815697780927
-2,"madde_4",0.119202922022118
-1.99,"madde_4",0.120256862467751
-1.98,"madde_4",0.121318837891737
-1.97,"madde_4",0.122388886823049
-1.96,"madde_4",0.123467047565224
-1.95,"madde_4",0.124553358187416
-1.94,"madde_4",0.125647856515346
-1.93,"madde_4",0.126750580122141
-1.92,"madde_4",0.127861566319081
-1.91,"madde_4",0.128980852146236
-1.9,"madde_4",0.130108474362998
-1.89,"madde_4",0.131244469438523
-1.88,"madde_4",0.132388873542065
-1.87,"madde_4",0.133541722533212
-1.86,"madde_4",0.134703051952028
-1.85,"madde_4",0.135872897009094
-1.84,"madde_4",0.13705129257546
-1.83,"madde_4",0.138238273172494
-1.82,"madde_4",0.13943387296165
-1.81,"madde_4",0.140638125734134
-1.8,"madde_4",0.141851064900488
-1.79,"madde_4",0.143072723480081
-1.78,"madde_4",0.144303134090519
-1.77,"madde_4",0.145542328936965
-1.76,"madde_4",0.146790339801382
-1.75,"madde_4",0.148047198031689
-1.74,"madde_4",0.149312934530844
-1.73,"madde_4",0.150587579745844
-1.72,"madde_4",0.151871163656659
-1.71,"madde_4",0.153163715765086
-1.7,"madde_4",0.154465265083535
-1.69,"madde_4",0.155775840123747
-1.68,"madde_4",0.157095468885453
-1.67,"madde_4",0.158424178844956
-1.66,"madde_4",0.159761996943669
-1.65,"madde_4",0.161108949576585
-1.64,"madde_4",0.162465062580696
-1.63,"madde_4",0.163830361223359
-1.62,"madde_4",0.165204870190615
-1.61,"madde_4",0.16658861357546
-1.6,"madde_4",0.167981614866076
-1.59,"madde_4",0.169383896934019
-1.58,"madde_4",0.170795482022374
-1.57,"madde_4",0.172216391733878
-1.56,"madde_4",0.173646647019005
-1.55,"madde_4",0.17508626816404
-1.54,"madde_4",0.176535274779117
-1.53,"madde_4",0.177993685786247
-1.52,"madde_4",0.179461519407327
-1.51,"madde_4",0.180938793152142
-1.5,"madde_4",0.182425523806356
-1.49,"madde_4",0.183921727419504
-1.48,"madde_4",0.185427419292982
-1.47,"madde_4",0.186942613968046
-1.46,"madde_4",0.188467325213819
-1.45,"madde_4",0.190001566015313
-1.44,"madde_4",0.191545348561468
-1.43,"madde_4",0.193098684233216
-1.42,"madde_4",0.194661583591578
-1.41,"madde_4",0.196234056365779
-1.4,"madde_4",0.197816111441418
-1.39,"madde_4",0.199407756848668
-1.38,"madde_4",0.201008999750529
-1.37,"madde_4",0.20261984643113
-1.36,"madde_4",0.204240302284092
-1.35,"madde_4",0.205870371800947
-1.34,"madde_4",0.207510058559636
-1.33,"madde_4",0.209159365213063
-1.32,"madde_4",0.210818293477747
-1.31,"madde_4",0.212486844122539
-1.3,"madde_4",0.214165016957441
-1.29,"madde_4",0.215852810822515
-1.28,"madde_4",0.217550223576888
-1.27,"madde_4",0.219257252087872
-1.26,"madde_4",0.220973892220188
-1.25,"madde_4",0.222700138825309
-1.24,"madde_4",0.224435985730927
-1.23,"madde_4",0.226181425730546
-1.22,"madde_4",0.227936450573216
-1.21,"madde_4",0.229701050953398
-1.2,"madde_4",0.231475216500982
-1.19,"madde_4",0.233258935771457
-1.18,"madde_4",0.235052196236235
-1.17,"madde_4",0.236854984273145
-1.16,"madde_4",0.23866728515709
-1.15,"madde_4",0.240489083050889
-1.14,"madde_4",0.242320360996295
-1.13,"madde_4",0.244161100905203
-1.12,"madde_4",0.246011283551052
-1.11,"madde_4",0.24787088856043
-1.1,"madde_4",0.249739894404882
-1.09,"madde_4",0.251618278392936
-1.08,"madde_4",0.253506016662338
-1.07,"madde_4",0.255403084172524
-1.06,"madde_4",0.257309454697314
-1.05,"madde_4",0.259225100817846
-1.04,"madde_4",0.261149993915751
-1.03,"madde_4",0.26308410416658
-1.02,"madde_4",0.265027400533481
-1.01,"madde_4",0.266979850761143
-1,"madde_4",0.268941421369995
-0.99,"madde_4",0.270912077650694
-0.98,"madde_4",0.272891783658871
-0.97,"madde_4",0.274880502210177
-0.96,"madde_4",0.27687819487561
-0.95,"madde_4",0.278884821977137
-0.94,"madde_4",0.280900342583616
-0.93,"madde_4",0.282924714507027
-0.92,"madde_4",0.28495789429901
-0.91,"madde_4",0.286999837247718
-0.9,"madde_4",0.289050497374996
-0.89,"madde_4",0.29110982743388
-0.88,"madde_4",0.293177778906432
-0.87,"madde_4",0.295254302001909
-0.86,"madde_4",0.297339345655269
-0.85,"madde_4",0.299432857526027
-0.84,"madde_4",0.301534783997461
-0.83,"madde_4",0.303645070176166
-0.82,"madde_4",0.30576365989197
-0.81,"madde_4",0.307890495698212
-0.8,"madde_4",0.310025518872388
-0.79,"madde_4",0.31216866941716
-0.78,"madde_4",0.314319886061746
-0.77,"madde_4",0.316479106263684
-0.76,"madde_4",0.318646266210975
-0.75,"madde_4",0.320821300824607
-0.74,"madde_4",0.323004143761477
-0.73,"madde_4",0.325194727417687
-0.72,"madde_4",0.32739298293224
-0.71,"madde_4",0.329598840191131
-0.7,"madde_4",0.331812227831834
-0.69,"madde_4",0.33403307324818
-0.68,"madde_4",0.336261302595647
-0.67,"madde_4",0.338496840797048
-0.66,"madde_4",0.340739611548615
-0.65,"madde_4",0.342989537326501
-0.64,"madde_4",0.345246539393681
-0.63,"madde_4",0.347510537807256
-0.62,"madde_4",0.349781451426173
-0.61,"madde_4",0.35205919791935
-0.6,"madde_4",0.354343693774205
-0.59,"madde_4",0.356634854305598
-0.58,"madde_4",0.358932593665183
-0.57,"madde_4",0.361236824851158
-0.56,"madde_4",0.363547459718434
-0.55,"madde_4",0.365864408989199
-0.54,"madde_4",0.368187582263898
-0.53,"madde_4",0.370516888032605
-0.52,"madde_4",0.372852233686804
-0.51,"madde_4",0.375193525531571
-0.5,"madde_4",0.377540668798145
-0.49,"madde_4",0.37989356765691
-0.48,"madde_4",0.382252125230751
-0.47,"madde_4",0.384616243608818
-0.46,"madde_4",0.386985823860665
-0.45,"madde_4",0.389360766050778
-0.44,"madde_4",0.391740969253486
-0.43,"madde_4",0.394126331568239
-0.42,"madde_4",0.396516750135274
-0.41,"madde_4",0.39891212115163
-0.4,"madde_4",0.401312339887548
-0.39,"madde_4",0.403717300703212
-0.38,"madde_4",0.406126897065857
-0.37,"madde_4",0.40854102156722
-0.36,"madde_4",0.410959565941335
-0.35,"madde_4",0.41338242108267
-0.34,"madde_4",0.415809477064593
-0.33,"madde_4",0.418240623158164
-0.32,"madde_4",0.420675747851251
-0.31,"madde_4",0.423114738867954
-0.3,"madde_4",0.425557483188341
-0.29,"madde_4",0.428003867068481
-0.28,"madde_4",0.430453776060771
-0.27,"madde_4",0.432907095034546
-0.26,"madde_4",0.435363708196971
-0.25,"madde_4",0.437823499114202
-0.24,"madde_4",0.440286350732807
-0.23,"madde_4",0.442752145401444
-0.22,"madde_4",0.445220764892785
-0.21,"madde_4",0.447692090425675
-0.2,"madde_4",0.450166002687522
-0.19,"madde_4",0.452642381856911
-0.18,"madde_4",0.45512110762642
-0.17,"madde_4",0.457602059225649
-0.16,"madde_4",0.460085115444434
-0.15,"madde_4",0.46257015465625
-0.14,"madde_4",0.465057054841785
-0.13,"madde_4",0.467545693612681
-0.12,"madde_4",0.470035948235428
-0.11,"madde_4",0.472527695655406
-0.1,"madde_4",0.47502081252106
-0.0899999999999999,"madde_4",0.4775151752082
-0.0800000000000001,"madde_4",0.480010659844418
-0.0699999999999998,"madde_4",0.48250714233361
-0.0600000000000001,"madde_4",0.48500449838059
-0.0499999999999998,"madde_4",0.48750260351579
-0.04,"madde_4",0.490001333120035
-0.0299999999999998,"madde_4",0.49250056244938
-0.02,"madde_4",0.49500016666
-0.00999999999999979,"madde_4",0.497500020833125
0,"madde_4",0.5
0.00999999999999979,"madde_4",0.502499979166875
0.0200000000000005,"madde_4",0.50499983334
0.0300000000000002,"madde_4",0.50749943755062
0.04,"madde_4",0.509998666879966
0.0499999999999998,"madde_4",0.51249739648421
0.0600000000000005,"madde_4",0.51499550161941
0.0700000000000003,"madde_4",0.51749285766639
0.0800000000000001,"madde_4",0.519989340155582
0.0899999999999999,"madde_4",0.5224848247918
0.0999999999999996,"madde_4",0.52497918747894
0.11,"madde_4",0.527472304344594
0.12,"madde_4",0.529964051764572
0.13,"madde_4",0.532454306387319
0.14,"madde_4",0.534942945158214
0.15,"madde_4",0.53742984534375
0.16,"madde_4",0.539914884555566
0.17,"madde_4",0.542397940774351
0.18,"madde_4",0.54487889237358
0.19,"madde_4",0.547357618143089
0.2,"madde_4",0.549833997312478
0.21,"madde_4",0.552307909574325
0.22,"madde_4",0.554779235107215
0.23,"madde_4",0.557247854598556
0.24,"madde_4",0.559713649267193
0.25,"madde_4",0.562176500885798
0.26,"madde_4",0.564636291803029
0.27,"madde_4",0.567092904965455
0.28,"madde_4",0.569546223939229
0.29,"madde_4",0.571996132931519
0.3,"madde_4",0.574442516811659
0.31,"madde_4",0.576885261132046
0.32,"madde_4",0.579324252148749
0.33,"madde_4",0.581759376841836
0.34,"madde_4",0.584190522935407
0.350000000000001,"madde_4",0.58661757891733
0.36,"madde_4",0.589040434058665
0.37,"madde_4",0.59145897843278
0.38,"madde_4",0.593873102934143
0.39,"madde_4",0.596282699296788
0.4,"madde_4",0.598687660112452
0.41,"madde_4",0.60108787884837
0.42,"madde_4",0.603483249864726
0.43,"madde_4",0.60587366843176
0.44,"madde_4",0.608259030746515
0.45,"madde_4",0.610639233949222
0.46,"madde_4",0.613014176139336
0.47,"madde_4",0.615383756391182
0.48,"madde_4",0.617747874769249
0.49,"madde_4",0.62010643234309
0.5,"madde_4",0.622459331201855
0.51,"madde_4",0.624806474468429
0.52,"madde_4",0.627147766313196
0.53,"madde_4",0.629483111967395
0.54,"madde_4",0.631812417736102
0.55,"madde_4",0.634135591010801
0.56,"madde_4",0.636452540281566
0.57,"madde_4",0.638763175148842
0.58,"madde_4",0.641067406334817
0.59,"madde_4",0.643365145694402
0.600000000000001,"madde_4",0.645656306225796
0.61,"madde_4",0.64794080208065
0.62,"madde_4",0.650218548573827
0.63,"madde_4",0.652489462192744
0.64,"madde_4",0.654753460606319
0.65,"madde_4",0.657010462673499
0.66,"madde_4",0.659260388451385
0.67,"madde_4",0.661503159202952
0.68,"madde_4",0.663738697404353
0.69,"madde_4",0.66596692675182
0.7,"madde_4",0.668187772168166
0.71,"madde_4",0.670401159808869
0.72,"madde_4",0.67260701706776
0.73,"madde_4",0.674805272582314
0.74,"madde_4",0.676995856238523
0.75,"madde_4",0.679178699175393
0.76,"madde_4",0.681353733789026
0.77,"madde_4",0.683520893736316
0.78,"madde_4",0.685680113938254
0.79,"madde_4",0.68783133058284
0.8,"madde_4",0.689974481127613
0.81,"madde_4",0.692109504301788
0.82,"madde_4",0.694236340108031
0.83,"madde_4",0.696354929823834
0.84,"madde_4",0.698465216002539
0.850000000000001,"madde_4",0.700567142473973
0.86,"madde_4",0.702660654344732
0.87,"madde_4",0.704745697998091
0.88,"madde_4",0.706822221093568
0.89,"madde_4",0.70889017256612
0.9,"madde_4",0.710949502625004
0.91,"madde_4",0.713000162752282
0.92,"madde_4",0.71504210570099
0.93,"madde_4",0.717075285492973
0.94,"madde_4",0.719099657416384
0.95,"madde_4",0.721115178022863
0.96,"madde_4",0.72312180512439
0.97,"madde_4",0.725119497789823
0.98,"madde_4",0.72710821634113
0.99,"madde_4",0.729087922349307
1,"madde_4",0.731058578630005
1.01,"madde_4",0.733020149238857
1.02,"madde_4",0.734972599466519
1.03,"madde_4",0.73691589583342
1.04,"madde_4",0.738850006084249
1.05,"madde_4",0.740774899182154
1.06,"madde_4",0.742690545302686
1.07,"madde_4",0.744596915827476
1.08,"madde_4",0.746493983337662
1.09,"madde_4",0.748381721607064
1.1,"madde_4",0.750260105595118
1.11,"madde_4",0.75212911143957
1.12,"madde_4",0.753988716448948
1.13,"madde_4",0.755838899094797
1.14,"madde_4",0.757679639003705
1.15,"madde_4",0.759510916949111
1.16,"madde_4",0.76133271484291
1.17,"madde_4",0.763145015726855
1.18,"madde_4",0.764947803763765
1.19,"madde_4",0.766741064228543
1.2,"madde_4",0.768524783499018
1.21,"madde_4",0.770298949046602
1.22,"madde_4",0.772063549426784
1.23,"madde_4",0.773818574269454
1.24,"madde_4",0.775564014269074
1.25,"madde_4",0.777299861174691
1.26,"madde_4",0.779026107779812
1.27,"madde_4",0.780742747912128
1.28,"madde_4",0.782449776423112
1.29,"madde_4",0.784147189177485
1.3,"madde_4",0.785834983042559
1.31,"madde_4",0.787513155877461
1.32,"madde_4",0.789181706522253
1.33,"madde_4",0.790840634786937
1.34,"madde_4",0.792489941440364
1.35,"madde_4",0.794129628199053
1.36,"madde_4",0.795759697715908
1.37,"madde_4",0.79738015356887
1.38,"madde_4",0.798991000249471
1.39,"madde_4",0.800592243151331
1.4,"madde_4",0.802183888558582
1.41,"madde_4",0.803765943634221
